FTIR Peak 1 (cm?¹),FTIR Peak 2 (cm?¹),FTIR Peak 3 (cm?¹),Bandgap (eV),DOS Peak Position 1,DOS Peak Position 2,DOS Peak Position 3,DOS Peak Intensity 1,DOS Peak Intensity 2,DOS Peak Intensity 3,AFM Grain Size (?m),AFM Roughness (?m),Line Profile Mean (nm),Line Profile Std Dev (nm),Phase (Target)
1205.602729,838.7520227,947.3868309,6.770185397,0.081900624,0.247637035,0.413168732,1.409365789,0.599093926,0.513251838,0.653557508,0.139676664,2.15398663,0.287715202,0
1284.718367,877.5345818,703.3778654,6.131431097,0.115160165,0.341558377,0.327872593,1.243663569,0.815389172,0.7500828,0.927455618,0.093787975,1.535793656,0.128563494,1
1226.279952,922.1232054,860.9050467,6.50123353,0.136819362,0.445135985,0.248527026,1.279553839,0.734088625,0.636884596,0.803245569,0.070687693,2.388949753,0.480705079,2
1205.883229,843.588093,854.3234055,6.839709258,0.095870338,0.259349027,0.28563394,1.410676087,0.551861753,0.957410049,1.170548212,0.07441109,2.623754017,0.385310914,0
1287.250242,880.3885522,973.1208007,6.069490829,0.118869905,0.342599047,0.360612034,1.172989049,0.839654067,0.513472909,0.656307754,0.074768497,2.305864416,0.449473212,1
1226.679272,921.6152808,968.7374137,6.461661581,0.136886669,0.442635976,0.437785237,1.281688561,0.725829868,0.720234442,1.00434641,0.131830209,1.122833882,0.361632799,2
1212.670557,839.7380292,752.5812579,6.809879597,0.098815591,0.245703774,0.261995369,1.357217727,0.593206543,0.972052488,1.137840838,0.083133218,1.428806544,0.236492201,0
1288.500861,882.1074482,809.9530013,6.0684176,0.10999208,0.345329007,0.279290483,1.216139834,0.796298875,0.599929998,1.035042078,0.140479372,1.270859688,0.396074537,1
1232.146342,924.0266978,719.0928529,6.477197598,0.134673103,0.459773393,0.328786044,1.254322894,0.695990265,0.709528496,1.317193119,0.053088141,2.084025826,0.463644197,2
1207.512193,837.747601,965.6468446,6.768386817,0.094961714,0.242457519,0.328572857,1.419560342,0.625009085,0.624098867,0.912663039,0.085791309,2.123870608,0.454527704,0
1282.034779,883.9244833,865.8547993,6.081988384,0.108119491,0.356702974,0.494434867,1.160984419,0.791647836,0.947505189,1.308139396,0.139638965,1.567035997,0.453077096,1
1234.177184,919.8667052,857.8639788,6.534378434,0.132819888,0.450791141,0.239509682,1.320040957,0.675448453,0.988116759,0.683438098,0.12073991,1.513739596,0.108902858,2
1212.885089,835.8064439,857.5265854,6.844232583,0.086667847,0.245436654,0.410671635,1.397376431,0.646987219,0.517700851,1.263161724,0.087374569,1.233814997,0.335659702,0
1280.254978,882.9244328,747.1970645,6.114459685,0.106875744,0.349632212,0.241325935,1.228123893,0.785600415,0.9891129,0.769863232,0.066585528,1.480989063,0.277610264,1
1232.620874,919.5926448,863.7752741,6.523182752,0.138459548,0.44965626,0.330323922,1.294334473,0.66773814,0.960088758,1.060024663,0.118405651,1.069881587,0.192904762,2
1208.687713,840.5815291,931.0277095,6.787204812,0.083334336,0.241999739,0.376561214,1.419349209,0.649850502,0.52732227,1.194104121,0.09349718,2.645008132,0.256145821,0
1279.540783,883.9800455,859.7058957,6.072265063,0.111331235,0.348788998,0.384541935,1.214838803,0.774828243,0.526817502,0.740699429,0.062551537,2.875865225,0.108596358,1
1234.537359,917.7100766,943.4466936,6.531769213,0.141149403,0.448494712,0.324638466,1.34458437,0.72355301,0.61094401,1.195531707,0.077948232,1.197666324,0.363699504,2
1205.210987,843.6259523,763.1223952,6.818850554,0.089263524,0.245139063,0.477081416,1.351430249,0.620720621,0.808367575,0.727710793,0.120082172,1.020367601,0.469232089,0
1284.652688,882.4965974,888.1632852,6.042162203,0.107914218,0.357270121,0.276382537,1.182357071,0.790875114,0.776094917,0.937459859,0.114794724,2.278944062,0.160435894,1
1232.135852,916.4542417,718.7332946,6.52659273,0.145125116,0.442867525,0.48369316,1.287823181,0.661397258,0.694013344,0.996034732,0.137714661,1.949706132,0.413171871,2
1212.132784,839.8183922,704.5856277,6.84265274,0.086815268,0.25045925,0.232209424,1.436750571,0.585586485,0.848821397,1.448173194,0.149153818,2.035361878,0.250292927,0
1282.447336,879.3752458,929.628444,6.134740286,0.1188054,0.347861865,0.46143845,1.226309044,0.836860701,0.742346907,1.373795904,0.144823684,1.039004591,0.353249625,1
1225.361793,919.5519114,768.9585429,6.537051083,0.144562078,0.45806014,0.482741899,1.250042217,0.707957809,0.887524412,1.367324754,0.099586733,1.501029525,0.238002875,2
1210.87014,842.0860081,895.8234015,6.764216529,0.099047152,0.25123544,0.3660253,1.448207338,0.642913011,0.834241976,0.650958669,0.051557385,1.030670104,0.34662528,0
1287.233685,878.885083,881.9073895,6.047738984,0.119497966,0.343735062,0.257603718,1.180988599,0.836201061,0.851972313,0.524135144,0.11302703,2.901578988,0.306249639,1
1234.307786,922.879443,913.0829365,6.476022359,0.141642444,0.440083223,0.44385445,1.316585188,0.666843445,0.898816538,0.791714309,0.084731068,1.312302861,0.20017708,2
1206.327275,843.4051888,834.2854924,6.847352073,0.096870189,0.259690979,0.437651735,1.356207584,0.602888594,0.757591984,0.748004628,0.092078947,2.690930284,0.1869036,0
1284.030182,879.1023993,796.925956,6.10718474,0.106052647,0.35368577,0.228611193,1.207397896,0.823120399,0.907721631,0.556499544,0.128101759,2.876678487,0.243274847,1
1225.184133,924.2575741,781.6620386,6.477174967,0.135062687,0.449580106,0.303692838,1.307597844,0.665662918,0.987834104,0.536358518,0.091786516,2.105279741,0.367927678,2
1208.81479,841.8903823,774.7544666,6.806066768,0.098058994,0.241173464,0.306989479,1.410548776,0.578368283,0.858024637,1.303799519,0.06568581,2.296426953,0.152028379,0
1280.9649,881.9786546,847.849277,6.129017826,0.113043613,0.348443457,0.352342186,1.178859748,0.836771352,0.728872237,0.64196841,0.135099825,1.729202988,0.37269825,1
1232.064288,922.1116283,752.4560677,6.489188941,0.13194243,0.455227767,0.338490578,1.301855873,0.740616297,0.506303594,0.974906556,0.09131786,2.396881528,0.388518399,2
1207.546497,838.0907721,935.7135042,6.847687736,0.082786578,0.246874469,0.28826817,1.442758443,0.574425079,0.62205081,0.936076121,0.12962502,1.75565644,0.370088745,0
1282.468489,883.9716438,900.6707645,6.124832887,0.116621059,0.350262976,0.303991085,1.247160595,0.789304885,0.922843453,0.650756001,0.133182958,2.322948276,0.245071341,1
1232.889446,919.4551534,951.5903649,6.54936176,0.147205966,0.445669104,0.320086992,1.254787756,0.674515163,0.79599318,1.406375321,0.068814453,2.721761675,0.267491381,2
1214.641447,840.6388097,740.9365342,6.771990588,0.081361526,0.247651041,0.283527638,1.411267788,0.649857268,0.513615431,1.485317756,0.056996957,2.433945863,0.284693454,0
1288.458604,875.2515358,730.6609844,6.09727169,0.1177529,0.346094213,0.378740044,1.167921328,0.768255309,0.52663487,1.474456297,0.140098905,2.452538822,0.3820281,1
1232.165454,918.4639444,724.8760332,6.538589489,0.142092881,0.458879829,0.370366225,1.251303165,0.655477343,0.815557985,1.131919419,0.109676274,2.497101958,0.304694567,2
1211.606312,839.28284,980.3682281,6.794091311,0.087535795,0.24499587,0.44216419,1.436419351,0.572980515,0.733275237,1.128204882,0.063145306,1.157126367,0.356710169,0
1284.459057,881.8167466,804.2501836,6.084684518,0.119293336,0.357162867,0.221581992,1.205646397,0.786999576,0.958943778,1.265847041,0.078813741,1.570327593,0.131698694,1
1233.335542,924.8954155,801.168075,6.557300572,0.134134828,0.456306994,0.416546245,1.276489201,0.727267893,0.788770447,1.141709256,0.096939375,1.191224682,0.388626251,2
1206.62492,839.5978825,813.5832391,6.813143311,0.096032643,0.254076772,0.419654123,1.418863285,0.627592142,0.993010733,1.159021094,0.098369141,2.316796528,0.359369738,0
1287.721469,879.5971368,785.8342133,6.047379612,0.100814066,0.359106048,0.340841057,1.228341417,0.820531271,0.707991414,1.298865624,0.110414915,2.513592772,0.337292266,1
1232.912842,920.0362984,862.3042851,6.478369214,0.134055593,0.443467121,0.222458226,1.252266454,0.655947818,0.827387401,0.939056999,0.053553309,2.351864106,0.271154901,2
1206.365589,838.3023339,972.3899125,6.836157506,0.096686625,0.247913504,0.299281402,1.426665074,0.608529797,0.936474723,1.079292386,0.09993269,2.796796991,0.139550925,0
1282.691968,875.1150412,926.5148563,6.041507433,0.111326966,0.355909827,0.39612577,1.150868021,0.752686076,0.653184669,0.62186424,0.064406244,2.352215517,0.361944172,1
1228.426682,922.3344569,860.8094396,6.466651874,0.139019786,0.450391864,0.32833031,1.258244265,0.695230689,0.933699874,0.724956123,0.083149982,1.441566602,0.401662926,2
1205.928041,839.4208247,831.2154885,6.80304147,0.087386471,0.252818324,0.234141316,1.363334307,0.560718768,0.778635098,0.814566487,0.09695252,2.961791989,0.337672651,0
1284.655701,884.1315429,945.7366121,6.131058672,0.100901375,0.349880268,0.466660077,1.194470766,0.81475716,0.523939225,0.68142244,0.050174939,1.791557697,0.355618168,1
1233.99446,921.1040175,739.6701767,6.536304326,0.145730998,0.445760839,0.206187212,1.322417928,0.71953762,0.610952656,0.575690223,0.066786429,2.768621205,0.238785662,2
1210.553901,841.3465709,865.14391,6.794717542,0.080845057,0.242086452,0.483334875,1.439198649,0.576853306,0.600546407,0.741940892,0.116257297,2.469428176,0.426270774,0
1282.870761,880.385742,937.3251551,6.111801868,0.111554863,0.342091317,0.207918099,1.163799136,0.825330416,0.75741546,0.90741943,0.100656232,2.417257463,0.105017822,1
1231.95345,922.0200419,800.5073976,6.495289612,0.135677754,0.456162367,0.329024833,1.302726831,0.72117364,0.94512253,0.786382008,0.061866987,2.587066775,0.22807052,2
1208.254397,838.6085274,796.8455459,6.843079859,0.097719862,0.24229742,0.396907213,1.426265776,0.609268415,0.770461207,0.550174336,0.078740874,1.770284016,0.224273814,0
1286.508022,884.3093614,984.4368826,6.093984323,0.113180576,0.356409453,0.272791909,1.217125419,0.811443776,0.586769925,0.875904604,0.056726263,1.847406972,0.146076671,1
1234.81106,921.6309969,720.653522,6.511770049,0.135391098,0.448772981,0.340073797,1.29904733,0.735467233,0.607515242,0.564278937,0.123041856,1.131328805,0.32391435,2
1213.088741,843.7952736,946.890879,6.763432323,0.093979031,0.243924913,0.42662481,1.386141582,0.572867388,0.894759645,0.673871236,0.118209208,2.56792061,0.357369407,0
1280.856647,879.8576359,769.1541178,6.117442959,0.117631406,0.34009335,0.316100456,1.191450786,0.800171418,0.744794981,0.86138194,0.107171262,2.911577596,0.140695464,1
1230.89142,923.2275731,857.9525425,6.529905086,0.137024724,0.441332679,0.2164539,1.282895148,0.716582016,0.969953273,0.966691129,0.1204944,2.275757756,0.463338825,2
1207.46011,838.1758654,794.8932948,6.753731214,0.085851615,0.246071448,0.478877282,1.446152365,0.633940543,0.794950383,0.869595536,0.064897889,2.536567347,0.379321848,0
1287.820976,881.9929878,910.7303192,6.056876005,0.115766492,0.35923825,0.211360559,1.229969651,0.815209444,0.884422512,1.195176223,0.129299977,2.40872326,0.161284267,1
1232.528683,921.7333327,762.1833827,6.496413808,0.136708262,0.45009884,0.248712082,1.307887278,0.725429584,0.551162702,0.787508663,0.11645674,2.571491308,0.290450709,2
1213.814427,840.2246061,706.956206,6.808852662,0.082008348,0.241281865,0.469789083,1.425663287,0.591428485,0.551226478,1.052380254,0.072618789,2.387643961,0.445029418,0
1286.719022,876.3625922,921.6672989,6.074789734,0.108704663,0.342295807,0.309053411,1.230365364,0.849049642,0.929298212,1.314219218,0.137993164,1.252308223,0.339847806,1
1230.99317,919.9990858,868.8757042,6.465916304,0.130917725,0.443840847,0.409964482,1.302588454,0.689196074,0.592926676,0.57387397,0.075947077,1.556522797,0.434616192,2
1209.60859,840.2927494,740.3539076,6.812221619,0.083219366,0.254514874,0.437526514,1.381089331,0.599859607,0.856949822,1.465560887,0.086332905,2.058765172,0.196821439,0
1283.764484,882.8266502,984.6031087,6.052581103,0.111303188,0.341965039,0.457010185,1.168803794,0.759584292,0.682699838,1.006167931,0.095721851,1.086564918,0.478744683,1
1232.981623,924.4505506,772.2838247,6.55323221,0.145085185,0.441194678,0.288816199,1.261408461,0.671240809,0.70954088,1.271582963,0.119550287,2.73718663,0.255255169,2
1206.686553,840.4946464,796.4461932,6.758879125,0.089303549,0.259536342,0.288555235,1.427685443,0.553550181,0.903958068,1.152217084,0.053703063,2.22391591,0.248292232,0
1283.573594,884.2453256,900.32345,6.0492266,0.111865887,0.356786863,0.495201203,1.201279567,0.781921939,0.945169289,1.420346162,0.091471802,1.909521901,0.140727938,1
1231.774213,922.6292389,731.7113783,6.494628384,0.1425522,0.455994752,0.297769427,1.334687544,0.744604439,0.838387396,0.978608691,0.091905536,2.777699329,0.464516374,2
1210.411981,838.5188688,731.7765362,6.842214386,0.087863693,0.242769424,0.415270663,1.424113136,0.605422046,0.981077868,1.17613244,0.091224899,1.160945525,0.412253941,0
1288.921377,877.7281082,800.624297,6.115701107,0.113859036,0.359003805,0.229538588,1.193404304,0.761455461,0.915782876,1.495383014,0.116900253,2.698530656,0.415479644,1
1234.93161,915.7563461,784.2893672,6.519639718,0.146172924,0.448187342,0.382123891,1.32436709,0.710229795,0.628250585,1.40062625,0.083056664,1.583636925,0.491488634,2
1214.205673,844.5607485,802.3951911,6.846978739,0.088205606,0.249444189,0.372448217,1.438438733,0.586593056,0.948780257,0.980855383,0.116623537,2.199128619,0.226531816,0
1282.173485,879.0111404,936.5175947,6.102021142,0.108917784,0.356068987,0.308658137,1.177354369,0.807446958,0.524025472,0.85144578,0.080066787,2.354359222,0.115910126,1
1229.284781,917.5903333,849.9473049,6.467883086,0.134769829,0.454045389,0.339592271,1.25942871,0.700274044,0.704273294,1.178281152,0.07422728,1.26044462,0.355200853,2
1210.670021,843.2148777,745.2663605,6.792333086,0.083661408,0.258001876,0.490452702,1.360811093,0.600126716,0.559875895,1.043042491,0.054359135,1.935770543,0.241563068,0
1287.104825,880.4916505,797.9939197,6.083017794,0.102012612,0.350047832,0.389164932,1.231544266,0.820499178,0.572935294,1.283147937,0.13683325,1.793264378,0.280512449,1
1231.622194,917.3667797,739.5526869,6.556159692,0.148213141,0.444903922,0.281496793,1.294104314,0.656472411,0.798498701,1.142967294,0.101139786,2.547935541,0.441056896,2
1213.466592,843.8520593,987.3993485,6.821493049,0.085043529,0.249394222,0.313250757,1.426407182,0.567469985,0.934956378,1.026107776,0.05210402,2.191299935,0.203139504,0
1287.013448,877.2940188,984.8183576,6.118394349,0.101299741,0.343964161,0.486887804,1.172381752,0.787160689,0.903983697,0.744525722,0.11114604,1.4544391,0.254933738,1
1234.254685,920.8516187,742.7245091,6.497272341,0.147262718,0.457089217,0.296228455,1.305080547,0.669842949,0.681887285,1.384132435,0.062960418,2.014976425,0.492995004,2
1214.369899,841.6769828,912.5015488,6.83215987,0.098095256,0.242721966,0.214587031,1.392383294,0.550195691,0.565350098,0.89392806,0.076444091,1.238354413,0.33327506,0
1283.866117,882.0999005,816.4847781,6.048033862,0.102494158,0.343553277,0.490936435,1.215274566,0.819432838,0.914111762,1.117474917,0.087411105,2.459873622,0.178762036,1
1229.91595,916.670515,879.780497,6.540467965,0.131866414,0.441120949,0.355315781,1.335178312,0.681811359,0.613942496,1.176378259,0.143719105,1.90790292,0.116308149,2
1209.536154,839.6737706,808.738917,6.828943061,0.085006828,0.241798968,0.337750433,1.445862967,0.615219328,0.638493682,1.115342393,0.087046307,2.570919535,0.121399249,0
1280.695339,876.9725555,765.7284872,6.084703374,0.112271223,0.350548045,0.365015756,1.165050181,0.811539523,0.856887149,0.777220757,0.144679834,1.261558094,0.226824765,1
1230.140094,924.7267692,769.6983829,6.506558464,0.143392855,0.444987827,0.252925637,1.251509128,0.718612583,0.914191625,1.287900004,0.134907808,2.238518059,0.33735771,2
1209.66199,843.0394296,864.7037538,6.785152998,0.09838624,0.251747553,0.399856141,1.401053622,0.647674267,0.927560517,0.797015227,0.07564141,2.30874524,0.29032024,0
1283.120095,884.7300972,983.4423959,6.102076329,0.105622169,0.356734305,0.268499536,1.189837589,0.756566829,0.779021279,1.15894534,0.09326083,1.859327888,0.472288214,1
1225.887815,918.3038551,771.0712907,6.490111769,0.142255814,0.457289911,0.447511135,1.333513588,0.687658271,0.692102225,1.221599855,0.055821571,1.367753892,0.355756745,2
1210.907533,842.9130954,738.4986389,6.841582947,0.081427149,0.246957638,0.42391462,1.355777748,0.609377566,0.53165858,0.856402794,0.13086734,1.596714595,0.104376742,0
1286.749241,880.861591,816.1441598,6.093277575,0.103306235,0.350454569,0.337350651,1.210712888,0.81218493,0.779953491,0.743771659,0.137547747,2.017446719,0.158725525,1
1227.372459,923.5890433,759.8997663,6.507989637,0.140347783,0.458512693,0.498395332,1.251891265,0.682869239,0.925023158,1.240822732,0.09196155,2.514240223,0.391501656,2
1206.214173,844.6496109,831.3267561,6.807431933,0.095477243,0.253767255,0.341477808,1.400353018,0.569269287,0.612736937,0.868254406,0.096169859,1.494867893,0.283934669,0
1282.964082,880.5549916,778.023701,6.043113048,0.105203094,0.347437214,0.406279365,1.172719111,0.790319927,0.669222275,1.425024781,0.11698103,1.276544079,0.224419653,1
1230.974887,922.2954624,902.3190935,6.544396554,0.133514893,0.446970591,0.217126885,1.325149546,0.667383896,0.58100699,1.336590021,0.078267171,1.06319568,0.300384605,2
1207.053525,844.1710973,716.0534937,6.801205067,0.093533744,0.242400423,0.266231689,1.434940521,0.571023172,0.616590382,1.266984755,0.140114968,2.35181081,0.222815003,0
1285.826982,882.7741715,750.9223907,6.099496695,0.103816498,0.355777776,0.410914013,1.167163527,0.846102692,0.694825196,1.256110361,0.11489601,1.905403726,0.421014038,1
1234.838555,919.0642202,941.1511991,6.485200181,0.149993306,0.445216197,0.406334474,1.297614376,0.725676681,0.984409986,1.216908486,0.136117626,2.86759803,0.332638205,2
1210.754425,842.6111964,729.0802847,6.81738608,0.082502367,0.259737948,0.439570527,1.375125723,0.611156202,0.946421073,1.394865193,0.0508138,1.279709144,0.224546732,0
1283.872703,877.0749964,939.6025962,6.088268154,0.115362866,0.350313081,0.424804158,1.234783393,0.754001651,0.904002671,1.334319136,0.076596648,1.371066988,0.282347914,1
1228.651374,924.6433847,954.7882347,6.536439503,0.135481875,0.441755693,0.399478439,1.322284583,0.663781259,0.72714216,1.338030468,0.131325052,2.371500253,0.301046453,2
1209.185458,836.9314185,907.7273703,6.833145855,0.08776679,0.259949236,0.205780595,1.416680125,0.609311927,0.822378248,1.430623131,0.103726368,1.74170616,0.157443251,0
1281.139578,880.3312162,816.7516418,6.112115656,0.108253669,0.344073455,0.425700863,1.204881487,0.782923415,0.568172484,0.588690487,0.14357249,2.937128001,0.158074907,1
1231.698258,922.4295865,761.4921034,6.484390221,0.130755173,0.457484437,0.385878807,1.32140712,0.68772793,0.670223666,0.970284114,0.050801609,2.373678366,0.497541269,2
1205.370798,842.9350277,866.3246157,6.818363013,0.086780514,0.251788854,0.40876565,1.420703173,0.60644607,0.940460947,0.644694394,0.061477526,1.737467785,0.370813311,0
1286.024772,884.6620024,952.1148765,6.102574256,0.11159778,0.35974418,0.322444176,1.222741512,0.839367112,0.572815654,0.752865009,0.113717476,2.658441271,0.28644513,1
1228.319405,923.6718226,743.7946464,6.540800579,0.130246445,0.446157083,0.438072946,1.305338476,0.739546515,0.755376816,0.946602434,0.11822207,1.201628112,0.244736025,2
1214.520899,840.0900696,849.0583909,6.83062744,0.080368962,0.258275027,0.449412775,1.440769159,0.625257565,0.561703273,1.14027917,0.056232392,1.040329445,0.319026042,0
1287.413825,879.7231175,877.3380542,6.138420515,0.105555201,0.349445464,0.368622529,1.234964018,0.800837075,0.555432584,1.163145133,0.100816932,2.045118503,0.248095493,1
1230.34319,916.503263,875.5125413,6.529168847,0.146431258,0.457614032,0.393562013,1.266922846,0.702690158,0.958695002,1.301858386,0.094305655,1.775093039,0.361869805,2
1211.028613,837.9580122,972.6497621,6.808435761,0.083731414,0.24030935,0.241408561,1.361645348,0.607844169,0.699405235,0.57383501,0.148781606,2.061785582,0.375332029,0
1287.78493,877.6130356,881.6352094,6.139342546,0.119085333,0.345418761,0.358294384,1.21458973,0.784195032,0.947886854,0.571302907,0.101572183,1.392740856,0.344820155,1
1230.272915,921.5576358,754.8252311,6.548542282,0.147732576,0.453256141,0.208276322,1.266961044,0.693963847,0.702519381,1.227230421,0.10829182,2.817732506,0.235955623,2
1207.993343,837.36607,953.1849375,6.750676068,0.09449118,0.244371036,0.269230063,1.398326608,0.60909949,0.900923193,1.434672654,0.051922673,1.33162265,0.293161217,0
1282.81168,882.6450579,940.7799361,6.055896642,0.100140202,0.342352293,0.452221617,1.24098213,0.755980459,0.830398206,1.425412522,0.144658073,1.233288872,0.230782369,1
1228.432629,918.8987102,760.2400784,6.475220151,0.132665557,0.445049282,0.43662594,1.29050697,0.670534578,0.603120566,1.498420999,0.076550377,2.725627548,0.454427219,2
1207.869565,844.6206762,891.655176,6.750388303,0.098465861,0.250763723,0.365959172,1.438480074,0.605898985,0.898345692,0.694732888,0.098008489,2.528401959,0.304150916,0
1283.553244,875.0584737,799.6532905,6.077980027,0.119660228,0.351886459,0.463657045,1.166016548,0.75714722,0.837903754,0.620027274,0.083021406,2.006705426,0.123645841,1
1225.062699,915.4324817,997.2400241,6.473559119,0.139561053,0.445202593,0.411469307,1.26370666,0.713826917,0.845489328,0.609475805,0.072331798,2.207069467,0.219048494,2
1212.896409,838.425709,747.586459,6.798331402,0.093657582,0.246731763,0.371894749,1.366602657,0.607467445,0.699012011,1.311577079,0.055378101,2.730973598,0.423234853,0
1287.8638,875.877083,821.4477363,6.133484023,0.104149948,0.34053113,0.390501467,1.164974143,0.764205099,0.903612674,1.270299297,0.085654384,1.426525717,0.499189846,1
1227.234566,920.1065515,849.0893443,6.510984182,0.133144581,0.441387652,0.477319131,1.27152636,0.672815246,0.554943226,1.041631215,0.110043815,2.56491354,0.438622344,2
1205.697565,841.9762861,852.3389366,6.793719061,0.085906719,0.259777471,0.361216015,1.401570153,0.582526956,0.810277607,0.909699025,0.126152545,2.702267437,0.352434358,0
1280.213438,882.8285209,978.4738116,6.052843887,0.102834805,0.355629037,0.384967117,1.218773751,0.793218122,0.82058023,0.688003054,0.089265375,1.554838832,0.12951013,1
1232.830186,917.209146,783.7570525,6.541623425,0.139103503,0.446337229,0.471883542,1.268753305,0.727457532,0.902502175,0.780727256,0.119180609,1.379080988,0.339506808,2
1213.173964,840.7397013,744.9925153,6.835918359,0.093174342,0.252697984,0.439987226,1.41284944,0.643209925,0.8473454,0.716497116,0.112491561,1.340305486,0.415140326,0
1285.879404,876.1456367,900.5963298,6.111697903,0.113739088,0.340718726,0.398867113,1.163450326,0.763924904,0.887357724,1.374718678,0.110082939,1.603863484,0.175478183,1
1232.828991,924.1446992,906.0537082,6.547922887,0.147064778,0.456542237,0.429576969,1.306438478,0.703840426,0.527659349,0.993304588,0.065185688,1.280135719,0.112029652,2
1211.439884,841.2886722,986.0621176,6.80017741,0.084095613,0.256268118,0.312984019,1.373920111,0.568583388,0.976792675,0.598514031,0.089703364,1.923652463,0.423465705,0
1279.03446,881.6214394,853.3172133,6.068057577,0.104649847,0.341615607,0.422688491,1.192751487,0.811759414,0.879553572,1.406792326,0.138897131,1.285451951,0.10239099,1
1226.805893,917.9699573,701.1992457,6.523620996,0.132102219,0.447497077,0.42707074,1.306784697,0.745283994,0.660332672,0.805412446,0.142428543,2.520169041,0.366207925,2
1213.458237,840.7693043,750.6007749,6.776487074,0.098288494,0.241298017,0.330756537,1.35743706,0.601299466,0.745517376,1.386651288,0.114876365,2.579825258,0.109367598,0
1288.783339,877.3341152,805.7771339,6.138199805,0.108380875,0.352490837,0.260998209,1.207786423,0.756384608,0.697414945,1.16491103,0.142708762,2.470627245,0.309504915,1
1230.731315,918.7890208,835.0354975,6.478091231,0.145398569,0.447412559,0.349522873,1.309120179,0.66212219,0.770191521,0.949846547,0.12599632,1.044454584,0.317077998,2
1211.731678,844.8002276,814.2422839,6.780814238,0.089667395,0.257074984,0.22439092,1.391767311,0.621189618,0.63846455,0.64438099,0.056126439,1.135862887,0.43601236,0
1284.804331,875.7219039,965.9209149,6.13848117,0.117875075,0.358689925,0.44852854,1.235841587,0.808699052,0.535595865,1.212131997,0.112131493,2.220002925,0.345067525,1
1228.778665,920.3394419,714.9096055,6.490968879,0.132163358,0.457068627,0.332948107,1.265625422,0.674763278,0.679047878,0.564319626,0.086826044,2.638813914,0.31481199,2
1208.133606,837.8803537,911.9501183,6.803216054,0.097137211,0.245329739,0.31977373,1.407484446,0.559954899,0.531643063,1.343768351,0.062453735,2.34885402,0.145646399,0
1280.036413,882.5017937,754.8898423,6.06071765,0.103725914,0.355364018,0.34796207,1.184423257,0.800050643,0.688679463,1.301067498,0.090116058,2.065939728,0.47904747,1
1233.497777,916.3241912,823.3925982,6.543709223,0.134119672,0.444993748,0.474057024,1.337376147,0.65511894,0.723418395,0.735645722,0.124731614,1.478401884,0.321157417,2
1205.196575,842.772396,802.0290606,6.766596374,0.098928018,0.254084777,0.206864516,1.398779765,0.600925129,0.746712842,1.228827486,0.098067587,2.363003942,0.248036587,0
1284.654973,883.8215952,958.8347257,6.075575579,0.104895736,0.347810172,0.260986326,1.179910495,0.761035737,0.500613952,0.827266287,0.051542202,1.224805777,0.203231002,1
1228.915134,921.7405419,735.2193944,6.548871166,0.131584585,0.450806085,0.391037998,1.318109464,0.72977221,0.905676143,0.551346188,0.118327334,1.092686147,0.471726732,2
1207.10317,838.1169705,798.3792297,6.839172944,0.096417309,0.249711035,0.314357174,1.407677077,0.590296688,0.886108361,0.569369819,0.07230132,2.575464407,0.368749214,0
1279.583866,883.4778108,903.5275369,6.064141635,0.101833803,0.351690336,0.264461409,1.224461365,0.817758772,0.650060475,1.239595739,0.088724917,2.026937092,0.448657033,1
1229.05158,915.5265224,705.0296868,6.463050271,0.141946725,0.444743581,0.417293235,1.311019941,0.701265853,0.881887058,1.319979447,0.137278359,1.53946042,0.426951366,2
1210.01581,840.7783355,929.9185259,6.78673418,0.086055194,0.243831786,0.310535628,1.414522638,0.554080767,0.566113037,0.554583255,0.104417773,1.912456834,0.454012824,0
1286.826716,881.0313573,794.4711435,6.130361283,0.105537162,0.343357316,0.40633748,1.206716217,0.805220945,0.613362342,0.70495157,0.069377997,1.549962858,0.298445433,1
1230.279433,920.0235955,916.3917749,6.469480783,0.149215223,0.456406327,0.27516728,1.286300971,0.672964026,0.527075602,1.249740541,0.081489001,1.466879728,0.224418851,2
1209.194586,842.25492,970.4696992,6.783410151,0.085347831,0.256145664,0.432152369,1.381242495,0.572799684,0.977092336,1.323343672,0.099173806,1.483492249,0.167009801,0
1279.041541,881.6970318,702.4086998,6.10605965,0.115088694,0.359669595,0.454130944,1.242605826,0.820111392,0.736494511,1.235478107,0.065171546,2.018770351,0.326682417,1
1231.065917,918.6724841,984.982847,6.540760869,0.143661417,0.456960876,0.211684708,1.273490407,0.719692526,0.626539735,1.319767901,0.068756019,1.269674077,0.110764432,2
1209.295392,839.1163015,777.2295615,6.762199135,0.081130183,0.248690941,0.233009495,1.403248916,0.586344701,0.780638624,0.944056186,0.140034352,2.36489821,0.255455146,0
1287.347395,881.9489407,800.6347709,6.088528024,0.119794853,0.353450132,0.268251346,1.190251665,0.840245422,0.569281896,0.539720846,0.112442176,1.523878044,0.150398574,1
1228.632017,924.3383287,725.7601722,6.464509386,0.137868776,0.447896612,0.268134183,1.311561043,0.745719024,0.651340521,1.383382358,0.075806469,2.546785055,0.391886611,2
1206.618061,841.2660717,964.6056557,6.773246113,0.091443018,0.246057045,0.208747943,1.366404336,0.556861755,0.797991069,1.188535502,0.102195582,2.308069875,0.474722904,0
